transcript	TPM.bones	TPM.brain	TPM.embryo	TPM.lung	TPM.heart	TPM.intestine	TPM.kidney	TPM.liver	TPM.muscle	TPM.ovary	TPM.testis
ENSELUT00000009378.1	0.755267	0.458566	0.791495	7.37727	2.06534	2.63063	3.18378	1.44213	0.0984669	1.1744	9.09143
ENSELUT00000009379.1	1.57366	2.77875	1.42783	2.4942	1.53312	2.15434	1.91772	2.9122	0.0742584	0.245366	6.65314
ENSELUT00000009380.1	0.19848	0.0909401	0.421866	0.31523	0.413723	0	0.435293	0.959886	0	0	0.452812
ENSELUT00000009381.1	6.67662	24.8958	18.4592	18.9516	8.29173	8.34078	14.8597	3.70504	1.09325	130.66	22.7915
ENSELUT00000009382.1	0.278439	0.0388469	0.739075	1.85793	26.2667	0.186972	0.0287036	0.0399589	0.138175	0.171746	2.3698
ENSELUT00000009383.1	9.18421	53.6708	7.99559	0.0785926	0.115244	0.498845	0.156705	0	0	4.62209	7.51965
ENSELUT00000009384.1	9.38518	15.7192	9.12515	12.3363	9.72806	12.3386	27.0303	4.96013	3.06106	14.4468	37.481
ENSELUT00000009385.1	0	4.76648	3.69195	0	0	0	0	0	0	7.59192	3.68804
ENSELUT00000009386.1	3.61409	4.4518	11.1885	16.3201	5.50517	7.14279	11.2123	3.70285	0.683532	83.0566	11.0259
ENSELUT00000009387.1	4.31342	0.817473	0.346218	2.61537	3.8583	1.24111	19.0694	0.857016	0	0	1.69873
ENSELUT00000009388.1	5.75693	11.0904	10.5628	7.71412	10.9661	5.91956	11.7725	2.95992	2.92106	67.7161	17.3237
ENSELUT00000009389.1	0.208131	2.91011	0.218436	0.304657	0.0844492	1.06892	0.145699	0.495237	0.0174427	1.21095	12.3874
ENSELUT00000009390.1	0	0.161193	0	0	0	0	0.223883	0	0	4.98294	0.219271
ENSELUT00000009391.1	3.87307	45.124	9.9209	0.296035	0.216772	1.87284	0.395676	0.459001	0.130176	1.4249	11.7451
ENSELUT00000009392.1	0.801357	6.02532	13.8113	0.0671185	0	0	0	0	0	0.201418	0.500598
ENSELUT00000009393.1	0	0	0	0	0	0	0	0	0	0	1.59064
ENSELUT00000009394.1	3.2212	12.1149	2.09529	0.168818	1.90477	0	1.73423	0	0.0457488	0.0301357	1.28899
ENSELUT00000009395.1	3.63978	9.49608	6.23927	0	1.21792	4.06275	0	0	9.67235e-10	0	1.56845
ENSELUT00000009396.1	6.54345	8.86364	8.48728	31.2814	13.2554	26.0346	13.8365	5.8292	1.89249	31.2807	9.79821
ENSELUT00000009397.1	10.441	13.9289	15.4372	11.9292	14.0542	18.6148	23.8432	30.2608	0.781484	6.4304	17.3352
ENSELUT00000009398.1	2.07379	0.671827	0.580181	0	0.56959	0	2.03931e-09	2.27638e-10	5.23804e-10	2.27094e-08	6.34449
ENSELUT00000009399.1	12.1129	22.9587	2.94617	24.5682	9.06661	11.9064	7.26669	3.55149	0.829183	20.4569	5.87529
ENSELUT00000009400.1	12.5371	12.0253	9.18487	26.4987	34.568	18.8292	35.2096	3.07868	0.546617	112.349	70.1654
ENSELUT00000009401.1	1.03773	0.560548	11.7505	1.98337	0.908011	0.392494	3.60435	0.712016	0	7.62992	7.68912
ENSELUT00000009402.1	0	0.0879176	9.69074e-10	0.0254304	0.0526284	0.00550196	2.84911e-06	0.155764	0	1.44515	4.58556
ENSELUT00000009403.1	1.08267	0.0138359	1.13756	0.874959	0.378506	45.8541	0	11.7371	0.0994515	1.23491	0.588321
ENSELUT00000009404.1	2.20313	1.94994	1.60117	1.68669	1.27054	1.71674	3.30158	1.13328	2.09496	1.31295	2.43867
ENSELUT00000009405.1	3.39198	5.77972	0.874913	6.20738	3.12182	4.28021	3.88411	1.49992	0.579474	0	3.82836
ENSELUT00000009406.1	2.05653	42.2903	3.85672	0.156614	39.1825	0.638693	0.676851	0.153341	1.51365e-05	1.32872e-05	1.78998
ENSELUT00000009407.1	0.327486	0.667068	0.727559	0.903873	0.347773	0.650027	0.681336	0.349035	0.205537	2.06044	1.67811
ENSELUT00000009408.1	2.87642	4.17126	6.86286	6.17168	3.1812	3.72924	3.13283	3.2357	0.490966	5.9922	1.04791
ENSELUT00000009409.1	0	0.277817	0	0.0893793	0	0	0	0.04892	0	0	2.81581
ENSELUT00000009410.1	0.460372	0.59912	1.37322	0.116847	0.0860767	0	0.118148	0.161692	0.256042	0	0.576178
ENSELUT00000009411.1	8.47452e-06	0.515673	0	0	1.65262	0	0	0	0	0	0
ENSELUT00000009412.1	9.68091	54.726	3.25352	18.2507	3.79351	14.0927	46.924	0.771597	0.0684197	0.416324	1.85848
ENSELUT00000009413.1	42.243	38.7271	130.597	81.6373	50.0531	78.5236	98.8599	32.8846	7.2106	115.114	73.066
ENSELUT00000009414.1	0.560368	0.127637	0.276554	2.48866	0.644505	1.19474	0.974241	0.448579	0	0.170946	3.57269
ENSELUT00000009415.1	0.0998289	0.0942288	5.62646	0	0	0	0	0	0	5.38156	0.909595
ENSELUT00000009416.1	7.58924	10.226	3.07838	11.4616	12.4859	7.30226	11.1097	5.55453	1.80287	0.166576	4.3307
ENSELUT00000009417.1	4.68816	2.2434	1.62702	46.7724	54.422	29.7072	9.82541	3.32361	1.08864	0.246974	28.2395
ENSELUT00000009418.1	35.5301	28.4524	38.7342	16.8898	36.9209	19.3614	23.451	13.0174	57.6371	59.4091	37.1023
ENSELUT00000009419.1	0	1.37712	1.47606	0	0	0	0	0	0	0	0
ENSELUT00000009420.1	6.8349	19.0716	14.6743	2.51981	7.10661	1.53894	2.12134	1.1498	4.17348	8.02814	4.75969
ENSELUT00000009421.1	1.87154	4.70874	0.0698718	4.69377	1.10117	3.50078	0.939691	1.01855	0	0	0
ENSELUT00000009422.1	0.16316	0.077049	0	0.54182	0.263955	0.287585	0	0	0	0	0
ENSELUT00000009423.1	49.7469	38.2929	21.1289	112.6	39.4774	73.3026	47.4377	102.228	12.0493	71.8294	82.5336
ENSELUT00000009424.1	1.68276	1.75205	1.89757	1.76378	1.54369	1.82353	3.12258	0.793881	0.422385	14.6118	3.56832
ENSELUT00000009425.1	0	1.69427	1.95684	0	0.171612	0.0469383	0.469858	0.0590527	0.523455	11.0267	4.58304
ENSELUT00000009426.1	0.0128827	0.00393315	0	0	3.05982e-08	0	2.0654e-09	1.83173	0	0	0.000678273
ENSELUT00000009427.1	0	0	0	0	0	0	0	0	0	0	0
ENSELUT00000009428.1	0.980723	0.560626	1.17517	0.0014135	0	1.02574e-09	4.94212e-07	1.93753	0	0	0.563361
ENSELUT00000009429.1	0.39607	0.143099	0.0932429	2.82221	0.936432	1.54004	1.19733	0.245	0	0.173726	2.42393
ENSELUT00000009430.1	4.7138	36.846	4.32112	0.79031	0.204349	0.184075	0.645488	0.0160232	0	1.10392	16.428
ENSELUT00000009431.1	7.43697	10.2131	0.881695	10.2974	4.92078	15.0636	2.86836	4.26224	0.923293	0.429135	2.88955
ENSELUT00000009432.1	0.425351	0.0824147	0.302474	1.13923	0.0915157	0.212698	0.750842	0	0	0	3.16862
ENSELUT00000009433.1	0	0	0.217533	0	0	0	0	0	0	1.39859	1.56051
ENSELUT00000009434.1	1.99195e-09	0.00141821	6.94761e-05	0.000437194	1.9432e-06	7.56718e-05	9.18106e-05	2.09082e-05	0.000176454	2.17769e-07	0.0395496
ENSELUT00000009435.1	0	0	0	0	1.28242	0	0	0.333522	0	0	0
ENSELUT00000009437.1	2.3568	4.49422	0.157492	5.64359	2.7017	8.78651	1.05907	1.50437	0.0573038	0.462032	0.354085
ENSELUT00000009438.1	8.67362	19.1146	11.8581	16.0739	14.0141	18.769	15.654	4.15694	1.11498	28.7563	30.1402
ENSELUT00000009439.1	1.08457	2.10599	1.26964	0.543031	1.4017	1.51607	0.918561	0	0	2.13649	2.74272
ENSELUT00000009440.1	0.717956	0	1.49373	0	0	0	0.0760305	0	0.578279	0	0.733146
ENSELUT00000009441.1	0	0.374761	0.507608	0	0	0	0	0	0	4.43562	1.28554
ENSELUT00000009442.1	1.50602	1.77208	8.79994e-08	0	1.43018	4.62471	0.401827	0	0	0	1.48274
ENSELUT00000009443.1	0	0	9.01392	0	0.03859	0	0	0	0	0	0.0949148
ENSELUT00000009444.1	2.67415	2.06561	28.1373	2.39214	3.70037	1.74376	5.5795	246.942	0.449319	1.07562	6.27878
ENSELUT00000009445.1	37.9586	9.6748	21.9008	7.51021	16.747	11.3865	30.775	12.2063	13.2418	5.49638	1.30257
ENSELUT00000009446.1	24.9018	25.2504	16.8713	56.4108	21.2475	46.7182	33.0809	17.4236	8.80871	50.1669	34.4441
ENSELUT00000009447.1	0.427657	0.167051	0.0910593	0	0	0	0	0	0	0	0.481681
ENSELUT00000009448.1	1.0573	18.4889	3.17461	0.534488	17.0972	0.416489	1.96583	0.0293603	0	0.168307	0
ENSELUT00000009449.1	8.15715	10.374	21.4527	19.655	13.7026	20.5039	19.6134	4.74058	2.46619	54.3573	45.9305
ENSELUT00000009450.1	6.77304	31.2335	3.82147	1.16117	2.60597	2.13439	1.54324	1.16142	0.509152	6.06564	7.90998
ENSELUT00000009451.1	0.449575	0.630878	0.121257	0.699846	1.06977	0.828865	0	0.254061	0	0	2.16116
ENSELUT00000009452.1	0	0	0.0615258	0.107685	0	0	0	0	0	0	0.666445
ENSELUT00000009453.1	0.41764	0	1.3729	0	0.453906	0.0752585	0.143551	0	0	0	2.6753
ENSELUT00000009454.1	14.2584	24.1022	10.6394	25.3577	13.6948	19.8825	22.5746	16.3341	0.417712	6.21998	43.8716
ENSELUT00000009455.1	0.164088	0.232869	0.10254	0.0917723	0	0	0	0	0.0895918	0	2.85293
ENSELUT00000009456.1	13.7949	23.7818	21.9913	24.1293	21.458	27.2742	42.8004	42.7454	4.15439	51.8476	46.4126
ENSELUT00000009457.1	0.299506	1.9873	0.771909	0.25865	0.230931	0.163923	0.292101	0.036443	0.0597434	0	1.48832
ENSELUT00000009458.1	0	0	0.0620229	0	0	0	0	0	0	0.166576	0
ENSELUT00000009459.1	1.19551	0.752303	0.411849	1.21506	1.86475	1.14325	0.827045	0.419323	0	1.56986	3.3287
ENSELUT00000009460.1	0	0.41064	0	2.13052	0.271773	1.76314	11.45	0.484607	0	2.04998	0
ENSELUT00000009461.1	0.360155	1.49794	0.535769	26.7278	0	5.33123	0.885008	4.77255	0.216066	58.2965	4.04355
ENSELUT00000009462.1	39.2773	46.3488	24.1449	2.7252	73.5697	21.4191	1.59622	0.229485	24.2432	11.5671	14.7881
ENSELUT00000009463.1	14.7094	47.3585	32.6513	19.6718	16.5871	23.6619	19.9983	20.2872	4.21947	28.4961	13.1919
ENSELUT00000009464.1	11.4214	33.2472	2.44496	10.4606	3.66752	3.46592	0.892924	1.246	0.457422	6.57657	34.1633
ENSELUT00000009465.1	41.8271	60.8177	28.1828	32.0704	46.0003	44.056	29.9108	20.0862	23.1011	35.387	62.9295
ENSELUT00000009466.1	0.0633463	0.230303	0.233776	0	0.0530718	0.0269391	0.0936833	0.0116635	0	0	1.43393
ENSELUT00000009467.1	1846.63	1001.57	2814.22	2239.5	1690.82	2569.11	2667.4	1328.6	1105.07	1055.76	3322.47
ENSELUT00000009468.1	0.65127	0.609262	0.0983188	2.37228	0.542925	1.4879	0.751103	0.427898	0.118531	4.3252	0.731473
ENSELUT00000009469.1	0	0	0.299529	0	400.261	0	0	0.365065	0	0	0
ENSELUT00000009470.1	0.282225	0.155842	0	0	15.0505	0	0	0	0	0	0
ENSELUT00000009471.1	0.596579	2.17092	1.63468	2.42488	0.805237	0.517392	0.70454	0.746311	0	0	0.999506
ENSELUT00000009472.1	11.6885	12.9142	25.5948	21.8376	15.6138	24.0635	10.3268	1.91325	3.89997	39.3644	52.1197
ENSELUT00000009473.1	1.44019	0.811327	5.00462	0	5.33325e-09	0	0	0	0	0	0
ENSELUT00000009474.1	0	0	0	0	0.414207	0	0	0	0	0	0
ENSELUT00000009475.1	0	1.02063	0.178955	1.67357	0.524958	0	0.868236	0	0	1.21876	1.26308
ENSELUT00000009476.1	24.0362	17.7028	34.531	21.6806	19.3303	31.9088	27.3747	20.7384	17.6914	21.8449	29.8806
ENSELUT00000009477.1	5.73625	0.249529	5.46839	12.2647	3.4879	7.4753	25.1785	3.43953	0.740073	14.2865	2.16072
ENSELUT00000009478.1	4.58701	5.63321	1.40806	5.24434	3.6952	4.07366	3.74273	1.03382	0.651304	1.25822	5.57865
ENSELUT00000009479.1	2.65377	0.24281	176.286	0	0	1.29127	0	1974.06	0	0	0
ENSELUT00000009480.1	0.387187	0	0	0.209582	0	0	0	0	0	0	1.78769
ENSELUT00000009481.1	14.4845	14.0225	28.8699	35.5641	18.5362	50.1864	44.526	5.84615	1.60616	4.05325	18.6737
ENSELUT00000009482.1	0.480443	0.225423	0.591971	0	0.191875	0	0	0	0	0	0.74337
ENSELUT00000009483.1	0.257079	0.40194	1.7193	0	1.95276	6.0224	0	1.6848	0.173252	0.248251	0.597809
ENSELUT00000009484.1	0	0	0.104325	0.162497	0	0.303121	0.879301	0	0	0	0.529241
ENSELUT00000009485.1	3.89612	8.01095	10.4285	8.13072	5.62277	6.49928	7.67101	2.52964	1.1752	11.7854	12.4197
ENSELUT00000009486.1	4.76586	18.0313	0.339844	0	1.1666	0	0	0.888215	0	0	14.5409
ENSELUT00000009487.1	8.41019	28.1658	10.8284	27.9786	12.8326	17.13	16.5244	8.09212	4.12976	28.5528	10.0877
ENSELUT00000009488.1	0	0	0	0	0	0	0	0	0	1.7246	1.17666
ENSELUT00000009490.1	0	0.881613	0	0	0	0	0.762869	0	0	0	0.760669
ENSELUT00000009491.1	1.15623	0.476974	10.3352	2.15479	0.586615	0.510397	3.84367	0.330821	0.156633	110.4	2.30913
ENSELUT00000009492.1	0	0	1.69406	0	4.98254e-06	0.000284627	0	0.0382871	0.00906096	0	0.00763358
ENSELUT00000009493.1	3.31983	3.4443	1.48692	35.1598	10.9485	2.34467	1.83882	2.73776	0.216004	0.330936	0.403909
ENSELUT00000009494.1	0	2.62766	1.10862	0	0.0363271	0	0	0	0	0	0.228212
ENSELUT00000009495.1	23.2826	23.6589	51.5189	29.2107	32.912	24.3995	33.1444	14.1868	9.41603	57.7592	31.9093
ENSELUT00000009496.1	2.0683	3.69346	1.73753	3.27268	3.57948	2.39694	3.13954	2.92427	0.431158	1.12689	3.4176
ENSELUT00000009497.1	5.24518	3.66427	0.728889	2.20549	4.34714	2.40797	3.58008	1.25762	0.564925	1.17018	7.44927
ENSELUT00000009498.1	3.83326	26.2994	0.000158101	0.232616	3.40715	4.41073	6.1179	0.51755	0.948933	3.17226	10.4644
ENSELUT00000009499.1	2.7968e-09	0	0.612275	0.546501	3.82735	0	0	0	0.662907	0	0
ENSELUT00000009500.1	11.1081	29.3213	7.4407	6.22899	83.5181	11.6524	18.8385	5.3205	8.40538	0.615986	9.15637
ENSELUT00000009502.1	0	0	0	0.36766	0.5481	0	1.16558	0.256915	0	0	1.07592
ENSELUT00000009503.1	0	0	0	0	0	0	0	0	0	0	0.581801
ENSELUT00000009504.1	10.7353	28.932	9.05269	0	5.34923	2.01099	0.361494	0	0	0.974184	4.69406
ENSELUT00000009505.1	9.86202	21.0062	6.17642	9.46349	8.68687	11.4355	3.83983	3.80322	0.903454	10.9479	11.9487
ENSELUT00000009506.1	13.6516	18.9549	12.0921	29.1375	17.7969	19.883	25.297	24.4058	1.95085	4.06603	56.8028
ENSELUT00000009507.1	0.628041	0.381136	0.849834	0.439285	0.669009	2.08129	0.884988	0.364951	0	0	0.278735
ENSELUT00000009508.1	0.439423	20.1325	0.246262	0.0182358	0	0	0	0	0.0578511	0	0
ENSELUT00000009509.1	0.461761	0.0570293	0.148349	2.20984	0.238056	6.79559	0.610281	2.93895	0	0	0.105285
ENSELUT00000009510.1	1.25916	3.39958	1.96701	0.0352508	0	0.0861478	0.0179781	0	0.105503	0.322763	9.36084
ENSELUT00000009511.1	0.958949	0.606987	4.78222	2.28758	0.592068	0.728874	2.89131	0.246664	0.136541	24.16	3.29476
ENSELUT00000009512.1	8.73444	12.7086	9.96301	12.9246	10.7444	14.4355	12.2358	2.92383	2.54213	22.0082	25.4639
ENSELUT00000009514.1	0.488821	0	0.505536	1.15785	0.386934	0	0.303116	1.63821	0	20.7322	0.172379
ENSELUT00000009515.1	3.48341	1.11351	2.53386	0.155818	7.2393	0.538327	0.180563	0.334565	4.19036	0	0
ENSELUT00000009516.1	0	0	0	0.516878	0	0.154834	0.59354	0	0	0	0.567637
ENSELUT00000009517.1	1.09131	0.611997	0	3.01611	2.66077	2.48062	1.79154	0.167678	0.0306349	0.230856	4.27235
ENSELUT00000009518.1	3.37293	1.4382	0.898375	1.15135	0.455927	60.8365	1.15733	0.367251	0	0.400824	1.34514
ENSELUT00000009519.1	1.09131	0.611997	0.407106	3.01611	2.66077	2.48062	1.79154	0.167678	0.0306349	0.230856	1.31883
ENSELUT00000009520.1	0	0.97344	1.33307	0.530714	2.73638	3.94626	0.101336	0.533124	0	5.29277	0
ENSELUT00000009521.1	0.754318	34.843	1.74866	0.046321	0	0.0366774	0	0	0	0.0328285	1.05852
ENSELUT00000009523.1	18.2267	9.28544	3.32884	1.53374	40.5772	1.95875	3.10219	0.905793	18.8111	0	1.82218
ENSELUT00000009524.1	0	0.175563	0.106344	0	0	0	0	0.623293	0	0	0
ENSELUT00000009525.1	1.66137	0.882074	1.41219	7.8858	3.84683	4.21499	4.75061	0.452345	0.065462	0.2579	11.2396
ENSELUT00000009526.1	75.0586	3.26899	11.0394	9.75068	0.38349	53.0221	0	0.103069	51.5129	3.3384	0.407585
ENSELUT00000009527.1	37.8109	36.7808	71.7565	99.6795	50.1874	102.539	119.691	20.6166	6.5642	9.87692	43.4751
ENSELUT00000009528.1	0	0.61379	0.401531	0	1.82168	0	0.368395	0	0	0	5.65264
ENSELUT00000009529.1	2.43056e-09	1.64103	3.79429	1.84253	0.839223	4.26665	0	1.28964	0	2.1334	2.87074
ENSELUT00000009530.1	0.434167	0.252315	0	0.326514	0	0	0	0	0.342147	0	0
ENSELUT00000009531.1	0	0.360213	0	0	1.31958e-09	0	0	0	0	0	0
ENSELUT00000009532.1	9.30999	12.8442	19.3806	4.40778	3.5957	6.45906	10.2371	1.47171	5.96464	138.31	30.0238
ENSELUT00000009533.1	6.0315	20.8769	26.6553	5.46857	64.4862	24.5921	5.98667	5.71615	1.24826	5.87445	5.52369
ENSELUT00000009534.1	13.7113	12.5118	28.411	14.2249	12.2604	16.9733	22.4247	3.95678	4.23534	51.3672	61.0224
ENSELUT00000009535.1	0	0	0	0	0	0.329385	0	0	0	0	0.286518
ENSELUT00000009536.1	0.539941	0.636541	1.80523	0.372999	0.767441	0.11917	0.448627	0.154586	0	1.2336	2.56635
ENSELUT00000009537.1	0.050661	0	0	0	0	0	0	0	0	0	0
ENSELUT00000009538.1	0	0.606132	1.06687	2.5145	2.7464	3.74408	3.86273	0.590609	0	23.3511	11.4578
ENSELUT00000009539.1	24.7036	29.7595	56.8832	28.2937	43.8009	166.599	57.414	88.5608	6.65579	29.9091	72.8005
ENSELUT00000009540.1	0	0	0	0	0	0	0	0	0	0.270513	0
ENSELUT00000009541.1	0	0	0.0346021	0.381998	0.0801056	0.347533	0.326826	0	0	0	1.32794
ENSELUT00000009542.1	3.25455	8.37459	2.84074	4.81395	2.30581	5.29258	4.88016	10.0613	0.110923	1.28333	4.77071
ENSELUT00000009543.1	0.416677	0.0785116	0.185788	0.283936	0.122517	0.147111	0	0	0.270542	0	0.906466
ENSELUT00000009544.1	1.77552	21.9684	7.2573	2.08738	1.08663	1.95041	2.34046	0.23598	0.191223	6.78824	15.6999
ENSELUT00000009545.1	0	0	0	0.00125696	0	0	0	0	0	0.329093	1.65866
ENSELUT00000009546.1	11.5489	14.4732	7.17389	39.0448	28.0594	8.34292	8.0146	0.70487	1.54212	0.497728	31.2157
ENSELUT00000009547.1	12.4998	1.68475	22.7455	3.8871	11.1774	0.315274	3.03211	0	1.74403	0	1.26655
ENSELUT00000009548.1	49.3928	47.019	172.209	67.586	55.7438	56.8359	97.2275	45.3356	14.4877	303.418	81.8473
ENSELUT00000009549.1	2.48971	18.2171	2.7769	5.40318	3.16231	10.9323	3.17803	0.976749	0.490392	0.190439	4.01597
ENSELUT00000009550.1	0.092002	0.238794	1.17467	0.821178	1.11839	0.772643	0.101521	0.262552	0	1.74989	6.31696
ENSELUT00000009551.1	0.0815432	0.0755319	0.0223695	0.176484	0.266249	0.868046	0.317472	0.372811	0	0.222403	0.260533
ENSELUT00000009552.1	2.091	11.0399	6.32542	4.05456	3.71843	1.47626	0.88868	0.573606	0	0.31102	2.16902
ENSELUT00000009553.1	0.415298	0.0301831	0.0480288	6.21561	0.630124	0.39479	9.64587	0.0735255	0	0	1.68849
ENSELUT00000009554.1	32.1908	97.2693	13.975	22.4578	57.3118	31.126	28.3734	2.41753	7.61683	66.3215	44.3116
ENSELUT00000009555.1	0	0	0.0610358	0	0	0	0	0	0	0	0.625893
ENSELUT00000009556.1	6.51824	14.7763	18.9562	12.0721	16.4939	7.81028	23.4807	8.40136	5.29515	45.5601	45.244
ENSELUT00000009557.1	4.23654	1.48452	0.336354	16.342	7.06436	9.72779	8.80487	1.2634	0.189772	2.22268	8.24459
ENSELUT00000009558.1	0	0	0	0	0	0	0	0	0	0	0
ENSELUT00000009559.1	8.6198	17.8722	15.1476	20.0224	15.9032	42.1038	14.1509	0.95755	0.0690581	29.0384	3.68014
ENSELUT00000009560.1	0	0	0.686998	0	0	0	0.255185	1.5642	0	0	0.111613
ENSELUT00000009561.1	0	1.08917	0	0	0	0	0.0907847	0.164031	0	0.467722	0
ENSELUT00000009562.1	4.75982	1.29892	0.574829	4.06707	3.8863	2.44862	27.0321	1.29446	0.0740133	2.64157	0.821769
ENSELUT00000009563.1	0	1.32392	0.698494	0.310206	0.0569961	0	0	0.0535737	0	0.116669	0.320377
ENSELUT00000009564.1	0.14449	0.151313	0.0875392	0.0817543	0	0	0	0.0427019	0	0	0
ENSELUT00000009565.1	0.636485	0.65383	1.03567	4.00155	0.677121	9.28635	1.14837	0.371548	0	4.98687	13.1216
ENSELUT00000009566.1	0	0.426168	0	1.24251	0	4.66358e-09	0.216692	0	0	1.85862	4.79416
ENSELUT00000009567.1	0.0672689	0	0.144182	0	0	0	0	0.104943	0.109943	0.477792	0.141831
ENSELUT00000009568.1	3.55111	9.3257e-06	5.45048e-06	8.5835e-06	4.6809e-06	5.60142e-06	2.14501e-05	4.28318e-06	2.86094e-06	4.5813e-06	2.24531e-05
ENSELUT00000009569.1	22.0012	70.9427	6.43335	3.53311	0.0909374	0.852416	0.375489	0.0473973	0	0.251643	1.24365
ENSELUT00000009570.1	0.601365	21.5034	28.0422	0.0340693	0.0124753	0.0467071	0.151857	0.0117398	0	0.0252425	0.695988
ENSELUT00000009572.1	0	0	0	0	0.269253	0	0	0.0720761	0	0	0
ENSELUT00000009573.1	0	0	0	1.4932e-05	0	0	0	0	0	0	0.66051
ENSELUT00000009574.1	1.38657	3.48227	5.2114	4.66014	3.96121	4.45699	4.15493	4.73341	0	9.6751	4.17865
ENSELUT00000009575.1	1.2068	0.810273	0.429393	4.83779	1.49015	29.5384	1.56574	10.429	0.125732	0.227363	4.26651
ENSELUT00000009576.1	6.92388	65.9234	4.91757	2.14932	4.23642	1.45912	4.6492	0.526982	0	0.871708	10.2291
ENSELUT00000009577.1	2.43092	3.12833	2.45685	3.34178	0.376952	0.128726	1.23121	0.0373326	0	11.2254	1.10118
ENSELUT00000009578.1	3.39184	15.5997	13.775	12.6758	10.3519	6.37925	8.45302	7.91725	4.34667	25.59	30.6087
ENSELUT00000009579.1	1.75973	0.223279	0	0.000161642	0.771101	1.01281	0.740554	0.524353	0	7.70811	0.24379
ENSELUT00000009580.1	7.90056e-07	9.36287e-09	1.06181e-08	1.39054	3.43964	1.13595e-08	11.1133	1.33279e-07	1.82973e-09	3.39102e-08	1.02484e-07
ENSELUT00000009581.1	0	0.345467	0	0.942878	0	0.479321	0	0	0	0	0
ENSELUT00000009582.1	1.22355	4.86698e-08	0.00070052	7.88367e-07	0	0.000266869	0.118845	3.2795e-10	0.419948	0.00291319	0.000153889
ENSELUT00000009583.1	0.866606	0.87357	0.272731	7.38684	0.245949	3.0508	0.639672	2.2	0.083754	26.1532	1.29676
ENSELUT00000009584.1	1.6563	0	0	0	0.606092	0.563066	0	2.79835	0.0295614	0.358975	0.242417
ENSELUT00000009585.1	4.49363	5.41244	3.82712	10.1799	4.86203	6.31591	9.49481	1.09539	0.452879	4.59285	24.1506
ENSELUT00000009586.1	22.8921	23.1122	32.2024	37.0344	26.9824	27.0091	31.5249	37.0971	13.4146	129.76	51.2015
ENSELUT00000009587.1	7.91019	10.3264	13.0299	9.56295	9.94035	5.69426	9.10345	2.56309	9.35513	69.1031	7.07108
ENSELUT00000009588.1	0	0	0.178009	0	0.603054	0	0	0	3.88624e-08	0	0
ENSELUT00000009589.1	0.201702	2.13998	2.31155	0.976201	3.02242	1.30263	4.77453	2.07769	0.0808547	20.74	1.8829
ENSELUT00000009590.1	0.859046	0.110094	1.78235	7.86608	0.117694	1.02398	0.346167	0.217747	0.379663	38.5015	0
ENSELUT00000009591.1	0.746708	4.55259	0.999633	0.88726	0.564547	0.931925	0.719708	0.132099	0.4163	1.08084	2.63898
ENSELUT00000009592.1	21.7526	24.0836	16.7809	6.61986	11.9014	13.635	13.6944	1.25919	1.29025	20.8132	59.8669
ENSELUT00000009593.1	0.383225	0.245045	0	2.49222	0.332298	0.910743	6.13803	0	0	0	0.608757
ENSELUT00000009594.1	2.049	1.65189	0.8995	5.17001	2.95521	4.30484	3.63043	2.108	0.365376	0.496839	6.27702
ENSELUT00000009595.1	0.862809	0.409595	0.761273	11.6307	0.290377	14.9836	0.649968	0.633549	0.156561	73.8518	2.59967
ENSELUT00000009596.1	0.772935	0.394852	0.424912	0.674351	1.72071	0.545034	0.955495	0.33322	0.168959	0.17855	2.3841
ENSELUT00000009597.1	3.71302	6.95911	8.09613	8.4871	4.0304	7.0006	12.2651	1.57203	0.942444	11.4452	12.2708
ENSELUT00000009598.1	0	0	4.1246	15.8521	8.27431	0	0	1.62611	0	26.8991	0
ENSELUT00000009599.1	0	0.194643	0	3.15731	0.202537	2.84513e-07	0	0.165113	0	0	2.49752
ENSELUT00000009600.1	0	1.00626	3.73872	20.6975	0	65.2389	2.00319	0.789595	0	14.711	1.50803
ENSELUT00000009601.1	0	0	0	0	0	0	0	0	0	0	0.345649
ENSELUT00000009602.1	0	0	0	0	0.209595	4.77213	1.12806	2.2842	0	0	0
ENSELUT00000009603.1	1.90976	2.32974	2.90351	29.2139	2.91905	17.8278	0.816861	0.982744	0.319028	22.306	3.43496
ENSELUT00000009604.1	3.42812	19.6155	9.09748	1.60755	2.36126	1.26561	3.97193	0.0956057	0	16.2192	4.77681
ENSELUT00000009605.1	29.07	23.8987	34.0792	24.1836	23.0451	38.6871	32.6569	13.9986	16.5467	56.3324	44.6685
ENSELUT00000009606.1	0.539143	0.270843	1.73523	0.996085	0.660756	1.30938	1.22896	0.0647483	0.0367282	18.805	0.996394
ENSELUT00000009607.1	0	0	1.40272	0.0453096	0.0110595	9.60316	0.029908	0.988747	0	0.335545	8.21543
ENSELUT00000009608.1	3.1767	2.25414	5.04758	3.09275	3.01372	5.13906	4.63893	0.881106	0	1.31083	4.80278
ENSELUT00000009609.1	3.75729	1.64489	4.95184	6.68353	5.43829	7.21371	5.8298	0.851484	0.434704	40.5694	36.6992
ENSELUT00000009610.1	2.74482	0	0.113734	0.340877	2.23444	2.76039	2.01569	0	0	0	1.71745
ENSELUT00000009611.1	0.533178	0	0.643574	2.52407	0.0931012	3.51523	0	0	0.0414216	2.2017	0
