Ens.ID	TPM.bones	TPM.brain	TPM.embryo	TPM.gill	TPM.kidney	TPM.heart	TPM.intestine	TPM.liver	TPM.muscle	TPM.ovary	TPM.testis
ENSORLG00000015594	13.2076	11.3415	27.6631	36.0155	28.7116	33.0134	27.2399	9.30477	6.5217	6.22988	50.7768
ENSORLG00000015595	0.188218	0	0.916085	10.7056	0	0.095102	0	0	0	0.0466345	0.738359
ENSORLG00000015596	0.312961	13.7516	53.1073	314.783	0.260076	0.189825	0.0807761	0.555579	0.0219612	0.0461975	0.848999
ENSORLG00000015598	8.78997	23.8425	49.6798	23.6886	25.1504	8.8155	22.6651	5.27679	3.1918	12.7745	18.4678
ENSORLG00000015599	0.069952	0.208591	0	0.0801878	0	0	0	0	0	0.0175124	1.24874
ENSORLG00000015600	43.7324	68.8365	58.4473	47.8953	43.4982	59.5369	49.4506	17.2846	36.841	30.1887	19.1918
ENSORLG00000015601	3.65682	0.463787	0.37882	7.93138	15.6181	4.08573	4.7078	0.346003	0.437057	0.215029	1.39074
ENSORLG00000015602	4.14292	4.52584	5.67521	19.8274	7.17398	8.05884	18.8218	2.8125	1.27043	5.15578	12.0668
ENSORLG00000015603	4.449515	1.82229	5.985169	7.837366	9.462585	1.06697	29.15028	0.469267	2.3820799	0.657614	108.12295
ENSORLG00000015604	0.0736696	0	0	0	0	0.0744027	0	0	0	0	0.154814
ENSORLG00000015605	4.80301	13.6085	6.3477	15.3154	8.84524	13.7801	8.59414	5.63858	1.6299	1.13213	8.32061
ENSORLG00000015606	10.525	0.146168	2.91884	0.168719	3.53679	0.0989362	3.91345	5.00083	0.171801	0.0849769	0.256134
ENSORLG00000015607	30.3123	36.0401	5.31253	14.7178	9.57005	15.1394	11.5948	0	6.79297	4.30084	338.963
ENSORLG00000015608	21.9537	12.6506	0.468657	0.497829	0.599725	23.5956	0.310393	1.71059	0.540665	332.708	5.38988
ENSORLG00000015609	0	0	0	0	0	0	0	0	0	0	0.14799
ENSORLG00000015610	3.02879	1.12512	13.5296	23.302	10.0269	1.90957	19.4484	0.337479	0.088644	9.88549	8.28991
ENSORLG00000015611	0.723793	9.34024	1.45875	0.333593	0.790856	5.64579	0.106806	0.0366946	0.0870564	2.8458	1.44313
ENSORLG00000015612	6.07633	28.5693	7.94351	17.1347	12.4642	11.1833	6.22647	2.00847	1.54913	0.406427	21.3186
ENSORLG00000015613	0	0.201365	0	0	0	0	0	0	0	0.0168844	0.141742
ENSORLG00000015614	4.36223	31.5194	1.01863	1.16488	5.56297	2.49373	2.50043	1.33051	0.123702	0.0981248	3.77788
ENSORLG00000015615	6.3651	152.41	0.969766	0.225113	0.164195	0	0.254517	0	0.139849	0	7.67147
ENSORLG00000015616	0.0717627	0.106983	0	0	0	0	0	0	0	0	0.376898
ENSORLG00000015617	0.397657	2.69745	0.483719	1.23233	0.940566	0.402001	0.214863	0.108602	0.107324	0.090279	9.73327
ENSORLG00000015618	9.03476	8.73137	40.8209	13.2334	6.41303	6.73958	12.9913	5.79236	5.14398	1.02418	51.7228
ENSORLG00000015619	150.541	98.9627	0	0.171416	0.124115	0.259287	0.0963197	0	0.26262	0.0640904	0.403912
ENSORLG00000015620	3.6738	4.72656	9.55424	14.3367	4.22379	5.73293	4.40591	0.891365	1.11402	10.979	14.6751
ENSORLG00000015621	30.709	97.5978	83.5657	82.2151	62.3855	47.5151	69.8468	12.2662	10.0796	13.4405	103.848
ENSORLG00000015622	0	0	0.164947	0	0	0	0	0	0	0	0.284486
ENSORLG00000015623	7.00301	30.2851	12.5047	8.30955	6.30733	6.38782	2.99083	0.161554	1.27666	1.6213	54.1688
ENSORLG00000015624	11.4514	59.7128	10.162	4.27489	1.76007	1.26604	1.32266	0.525204	10.5586	0.686309	2.89389
ENSORLG00000015625	1.73421	1.85931	0.541041	22.948	11.1539	0.0449387	0.114695	0.0394921	0.156045	0.319136	1.06943
ENSORLG00000015626	34.1535	9.45975	54.9222	22.7084	8.90393	22.9211	29.9932	217.008	11.4101	6.88412	12.923
ENSORLG00000015628	4.7052	17.8794	4.17022	5.22082	1.92694	14.8464	0.954083	0.38785	1.95753	0.728382	1.0524
ENSORLG00000015629	3.70365	10.3097	14.187	8.24992	7.44323	7.06981	9.02171	1.42138	1.95761	6.71408	8.46443
ENSORLG00000015630	2.89938	0.527154	0	23.75	7.62772	3.07128	18.8523	0.314385	0.198601	0.07084	1.26256
ENSORLG00000015631	0	1.83834	1.14252	4.84826	1.21762	0	0.0756152	0.104282	0	0	0.553463
ENSORLG00000015632	8.75836	6.94823	11.0839	27.4228	3.40788	4.29866	70.6575	3.02324	5.48008	30.7693	3.09049
ENSORLG00000015633	0	0	0.11502	0	0	0	0	0	0	0	0.498035
ENSORLG00000015634	6.85201	15.1262	0.573514	5.46251	1.09703	1.84289	0.162249	2.67831	0.595515	1.66266	5.73923
ENSORLG00000015635	0.144748	0.0360721	0.296501	0.0812727	0	0	0	0	0	0.0591627	0.221269
ENSORLG00000015636	0.0953984	2.13014	0.116152	0	0	0.096301	0	0	0	1.18372	4.02407
ENSORLG00000015637	4.95443	79.8527	1.84576	0.723881	0.101537	0.0529228	0.225287	0	0.0122394	0.639828	135.55
ENSORLG00000015638	1.85286	9.65012	1.48464	1.66203	1.08849	1.37011	16.4934	0.84288	0.412335	2.08091	10.4446
ENSORLG00000015639	19.40914	170.9816	15.45039	12.21913	18.00634	27.28134	14.63401	21.8135	3.35993	9.24775	21.87075
ENSORLG00000015640	22.246047	43.724	54.5479	36.6801	24.8051	30.3634	22.0805	8.9193	14.537	10.1389	22.8502
ENSORLG00000015641	6.04341	1.25594	46.4126	36.2605	33.8547	6.3565	56.9138	72.6566	0.608511	0.126443	1.07375
ENSORLG00000015642	18.45835	51.2114	106.45097	81.848858	46.398654	34.01701	57.089378	8.907622	5.788693	9.417719	70.60381
ENSORLG00000015643	3.45155	17.3104	11.9244	25.7668	8.17627	8.82845	32.7013	4.20041	0.71775	7.27038	21.1582
ENSORLG00000015644	5.119252	20.951171	20.474152	13.846099	10.656879	6.12215	10.99163	4.348725	1.78407	3.06893	9.31304
ENSORLG00000015645	2.81901	8.93504	7.36896	3.85567	4.17765	4.89007	1.91667	0.980884	0.614894	2.89544	6.84425
ENSORLG00000015646	1.78511	0.531666	0.108663	0	0	0	0	0	0	0	0.282083
ENSORLG00000015647	0.709292	1.92073	0.940662	0.21095	0.3577248	0.093104	0	0	0.338189	1.681789	4.57351
ENSORLG00000015648	9.932963	44.5111	23.820477	20.7704	8.84605	9.13698	15.3425	2.67785	2.44403	12.1434	71.858022
ENSORLG00000015649	14.51	13.1561	13.66	62.3004	26.7757	31.1468	64.4393	4.91373	4.11254	0.422024	13.019
ENSORLG00000015650	3.92022	14.7889	10.8666	8.25204	13.1999	4.62108	6.80792	1.40294	1.49055	11.5051	15.3404
ENSORLG00000015651	9.61917	89.8999	31.8302	15.3921	5.95028	11.7536	7.90992	1.0027	0.861179	0.450325	11.4527
ENSORLG00000015652	0.88847	11.912	0.246313	0.0777688	0.0561187	0.409538	0.395921	0	0	0.4262759	0.609553
ENSORLG00000015653	1.66763	5.15175	5.44416	4.52505	3.55706	4.45947	1.04822	0.642464	0.384889	0.139773	4.0232
ENSORLG00000015654	19.2135	58.77697	24.73154	35.05785	42.07686	17.88812	17.45119	5.224566	4.856824	8.04478	19.64813
ENSORLG00000015655	10.7088	24.5047	23.127	25.2805	17.0737	24.1669	22.9939	4.31739	4.11571	7.7973	14.0747
ENSORLG00000015657	15.9255	38.8019	43.1975	19.7073	23.0777	19.9852	16.8227	7.57608	8.90664	37.3545	383.986
ENSORLG00000015658	3.40967	49.6005	0.989833	0	0.134237	0	0	0	0	0.0847691	0.519463
ENSORLG00000015659	10.5616	7.26553	24.6063	13.8204	28.4393	11.0794	13.9223	6.75398	1.96573	1.35625	26.7446
ENSORLG00000015660	51.1793	0.827283	0	1.01595	1.93475	71.7342	0.285955	3.76579	2.26636	1118.12	14.8178
ENSORLG00000015661	3.418	0.911081	11.1187	5.30897	3.30344	1.3394	1.64169	0.164595	0.0929588	0.0195142	1.07733
ENSORLG00000015662	3.401129	2.60073	0	41.543	8.1322	5.49356	24.36761	1.64382	1.227246	0.3696374	3.07441
ENSORLG00000015663	11.4597	5.95643	3.25193	67.4334	18.8869	9.76662	33.4568	2.2793	2.96971	2.52584	12.4657
ENSORLG00000015664	4.00435	2.62744	16.1259	6.79163	1.8217	44.025	0.780504	0.20108	1.45774	0.110913	2.67479
ENSORLG00000015665	4.616289	1.3369739	11.510928	199.74788	0.132311	13.407603	0.0821876	0.652088	0.696347	0.013839213	0.5219419
ENSORLG00000015666	5.98844	85.0896	10.3026	1.86367	3.81148	7.66338	0.557104	0.119695	0.132495	0.298066	32.147
ENSORLG00000015667	15.0088	29.299	43.0041	20.1216	18.4471	24.6202	13.4276	7.8135	4.61289	7.09614	34.8171
ENSORLG00000015668	2.87537	71.1852	0	0	0	0.216462	0.473723	0	0	0.0225698	0.574422
ENSORLG00000015669	6.39925	41.2255	9.85665	6.14786	3.75517	6.73905	2.14413	1.19844	1.27396	2.38177	45.5372
ENSORLG00000015670	12.821494	11.07645	23.3288	67.63168	27.45231	50.78889	47.60536	9.356141	4.218585	1.0489511	9.77423626
ENSORLG00000015671	31.8048	80.0107	99.0587	45.2769	32.3408637	35.2736	38.972	10.50064	5.5944976	17.77143	88.27146
ENSORLG00000015672	0.640258	0.45948	0.311501	0.117976	0.149012	0.362502	0.165299	209.63	0.05391	0.00628478	1.52169
ENSORLG00000015673	6.285809	34.441	20.2192	39.5328	17.08645	18.56225	38.2107	8.19269	3.41072	24.1997	26.8667
ENSORLG00000015674	5.43577	8.0455	48.2077	10.8292	32.0434	3.39887	4.79916	1.17253	0.659031	8.95091	42.3252
ENSORLG00000015675	10.6447	9.62261	16.6424	34.2335	16.2352	6.56406	47.2611	2.0279	1.05587	4.74369	33.5332
ENSORLG00000015676	6.58567	18.6224	16.5963	12.8677	15.1536	8.92094	10.7332	2.06191	4.23748	6.37693	20.586
ENSORLG00000015677	0.165363	0.30874	0.100596	0	2.19784	0.125347	51.5647	55.9841	0.0290139	0.0204334	0.172824
ENSORLG00000015678	12.3559	20.3343	2.68655	28.785	43.9544	15.6337	14.1102	1.44953	1.37226	0.885464	4.62708
ENSORLG00000015679	0.0336669	0.05031	1.26962	0.116219	0	0.748711	0.130327	0	0	0	0.491977
ENSORLG00000015680	0	0.374195	1.2622	0.0823176	0	0.0723277	0	1.33403	0	0.0352788	1.04599
ENSORLG00000015681	6.49466	19.0962	12.7694	20.1315	11.7658	10.5984	15.8519	5.27303	3.33187	3.81729	12.9025
ENSORLG00000015682	7.2124	9.29143	13.7644	10.8303	6.96586	6.67014	8.18429	1.9282	2.53335	19.0896	16.7965
ENSORLG00000015683	5.878699	18.7157	20.252248	16.382098	6.565751	14.043437	13.67233	6.101329	2.22479	6.427736	26.1726
ENSORLG00000015684	1.46221	0.884359	6.86107	16.1823	1.09924	0.809403	1.61715	0	0.0977252	0.0943654	0.617881
ENSORLG00000015686	4.00291	4.55762	0.812783	1.21562	1.76637	2.01844	0.342586	0	4.68653	0.0343766	3.11381
ENSORLG00000015688	8.08601	11.29212	16.74794	37.48657	23.18864	14.66195	11.24209	5.875187	3.603529	11.27052	11.43883
ENSORLG00000015690	0.0438638	0	0.0533698	0.100838	0.1093	0	0.113143	4.44093	0	0.0108525	0
ENSORLG00000015691	64.1702	131.226	114.713	94.6982	143.04	65.5085	77.1457	55.5816	26.3164	96.0846	197.803
ENSORLG00000015692	27.7494	39.8109	27.2781	65.1582	49.339	125.105	34.1363	14.2968	11.7075	3.34361	40.0482
ENSORLG00000015694	10.3707	0.523458	1.74001	0.795195	28.4315	0.715981	0.455108	0	0	0	0.389554
ENSORLG00000015695	8.17546	17.269	16.3307	6.55519	36.4189	19.847	3.04932	1.87286	0.757914	0.727596	5.75954
ENSORLG00000015696	49.9329	177.727	89.6437	66.0971	122.834	271.304	18.0038	22.2778	14.8049	5.32948	325.796
ENSORLG00000015697	7.90454	16.0931	24.4829	21.7969	16.2321	11.8607	98.7131	16.0851	4.94282	2.33922	8.11978
ENSORLG00000015698	21.5661	34.4689	27.4949	64.3148	33.1045	101.44	28.0191	12.4056	9.3364	3.70184	37.8556
ENSORLG00000015699	157.338	68.372	1.30974	220.195	81.5947	72.68	42.2058	14.372	40.2837	13.1536	26.6804
ENSORLG00000015700	8.40527	50.3059	6.0748	5.0291	4.75887	11.9086	0.563326	0.257871	2.5775	0.141915	1.47105
ENSORLG00000015701	4.18822	0.850343	8.80931	8.82698	0.3476904	4.2745	0.194082	0.222873	0.1591082	58.1615	3.011397
ENSORLG00000015702	6.94542	22.1625	36.3233	9.3559	24.0186	9.01595	7.4451	0.200578	0.630337	5.52105	218.432
ENSORLG00000015703	1.357092	2.116677	49.9612	9.65994	0	0.06301840154826	0.0803808	0	0.13138000130413	0.0311272	1.485556
ENSORLG00000015704	1.36033	1.05213	1.28368	2.8908	5.14715	1.32799	0.908385	0.124867	0.362043	0.143752	0.977596
ENSORLG00000015705	3.99931	7.40095	31.7347	9.39426	18.5953	3.77824	8.24168	1.08096	2.01363	9.98987	20.7243
ENSORLG00000015707	0.715542	12.5576	0.29033	0.637334	0.0659433	0.160571	0	0	0.111654	0.079963	1.00343
ENSORLG00000015708	0.708889	0	1.12183	0.243762	0.176452	0.143198	0.365179	0	0.149314	0.0177545	1.34012
ENSORLG00000015709	4.25699	17.6564	10.3634	8.69542	7.23096	9.47352	11.7395	2.60175	2.66178	1.49635	11.6578
ENSORLG00000015710	12.77601	34.952537	21.25525	26.15928	16.17137	20.60012	18.97409	3.849503	6.070851	12.12715	39.3549
ENSORLG00000015711	4.53009	22.0386	5.9252	5.95708	4.35851	7.95339	1.2306	1.30018	0.693164	0.209754	9.13756
ENSORLG00000015712	3.57892	3.15464	1.26511	25.069	8.61762	13.1733	9.31656	1.79193	0.66541	6.52266	4.49964
ENSORLG00000015713	2.57193	9.83193	11.1354	6.8734	7.16445	5.92558	6.73368	1.64549	0.716671	2.53843	51.4368
ENSORLG00000015714	93.87695	191.6709	63.8586	431.9766	95.8662	72.3695	169.31359	5.599033	21.03846	4.287205	180.9865
ENSORLG00000015715	2.4657	12.6212	7.563	3.70338	2.8959	3.14316	2.73299	0.737319	0.846261	1.70435	7.76817
ENSORLG00000015716	31.6728	15.7814	25.6033	134.673	37.6921	286.573	55.43	2.59654	4.18423	3.17265	19.7214
ENSORLG00000015717	6.94055	3.051314	1.168212	10.20702	0.657429	1.3344	0.453804	0.0781421	5.036294	0.0435251	2.344413
ENSORLG00000015718	0.38166	4.58768	0.433167	0.176052	0.98394	0.0771967	0.147897	0	0.00892506	0.310415	0.1588
ENSORLG00000015719	1.07378	9.33261	1.12201	4.53457	1.01494	0.61864	1.57418	0	0.107828	0.0797677	0.816714
ENSORLG00000015720	1.88486	2.01887	4.5092	4.01333	4.51628	37.092	1.01351	0.13942	2.66735	0.123665	4.88389
ENSORLG00000015721	3.88547	4.53496	14.7041	2.31239	22.9529	16.6789	17.2653	11.1538	0.287578	0.271713	6.35789
ENSORLG00000015722	4.60631	15.94895	13.09954	20.54294	7.77785	8.84682	14.63566	3.96332	3.41364	4.09661	11.1143
ENSORLG00000015723	0.785239	14.214	2.38876	0.676575	0.244532	0.396744	0.189838	0	0.103341	0.499008	2.25972
ENSORLG00000015724	2.24214	4.16136	0.51233	13.4001	1.73921	1.13052	17.6295	0.25006	0.0984772	1.92009	2.38173
ENSORLG00000015725	2.71721	6.08732	13.6372	9.27363	5.53681	8.8392	11.883	2.45071	0.983306	1.24922	7.14518
ENSORLG00000015726	6.05552	18.0041	1.01244	0	0.196601	1.31775	0.305085	0	15.5992	0	1.13093
ENSORLG00000015728	0.119043	0	0	0	0	0	0	0	0	0	0.758548
ENSORLG00000015729	3.05552	11.4634	8.04051	11.017	6.21845	5.57885	10.019	1.71583	1.94722	5.56098	11.7436
ENSORLG00000015730	11.7003	1.84865	1.76517	0.354838	25.3019	0.417969	90.2599	56.6079	7.05479	0.0526361	2.84221
ENSORLG00000015731	24.92784	53.4952	77.6	43.32515	34.59628	23.47079	28.04324	12.30294	13.2292	20.238206	59.53109
ENSORLG00000015732	162.373523	1222.849251	4866.20127	48.6901	23.9122	72.4642	9226.9298	46810.5749	30.9452	4.35803	21.5453
ENSORLG00000015733	55.920119	26.8336	9.80335	648.73442	100.151765	171.095	493.743128	13.5089	14.9043	48.711742	57.4879
ENSORLG00000015734	2.19734	5.3572	12.113	3.91705	3.57559	3.30829	3.12295	1.23465	0.69242	6.73758	4.12667
ENSORLG00000015735	14.96193	0	2.094725	1.006787	6.08107	3.29442	0.882802	1945.952	1.063388	0.0443081	1.840007
ENSORLG00000015736	3.38683	1.96795	8.18987	9.59698	2.76757	4.01176	2.58649	29.9383	0.473121	4.58864	20.1144
ENSORLG00000015737	0.447746	2.13959	1.57989	0.0514612	0	0.0904988	0.115487	0	0	0.0332471	0.327749
ENSORLG00000015738	6.60492	1.46208	0.543313	0.816887	0.295949	0.811013	3.10072	0.397124	18.554	4.68894	24.6353
ENSORLG00000015739	0.147981	5.67023	6.90263	0	0	0	0	0	0	0	0.516205
ENSORLG00000015740	12.3739	27.5505	14.3287	41.6468	23.8799	16.6147	46.9323	4.68184	5.12557	12.6821	51.4599
ENSORLG00000015741	2.861417	3.7335308	1.542026	1.2819232	8.595063	5.170981	1.019555	1.60712	0.0788743	0.1889727	1.290955
ENSORLG00000015742	0.143871	0.0615169	3.19896	0.106685	0.0256413	126.957	0.0132758	0.0182266	0	0	0.99373
ENSORLG00000015743	0.380937	3.10108	5.10833	0	0	0	0	0	0	0.0503285	0.815585
ENSORLG00000015744	107.592	1050.51	2379.1	23.9833	21.428	69.8027	7514.23	33951.5	15.9848	3.64863	9.80238
ENSORLG00000015745	12.6324	19.6746	42.9757	36.6526	14.3226	45.5229	29.6706	3.95464	9.86231	7.29688	33.6515
ENSORLG00000015746	2.4619	5.55533	0.384166	1.37587	1.41459	0.382614	0.162673	0.112218	0	0.393864	336.094
ENSORLG00000015748	0.0342009	3.37302	0	0	0	0	0.0441304	0.0303612	0.0480011	0.00842517	1.42807
ENSORLG00000015749	3.24259	3.62953	9.53627	6.26744	4.57676	4.36839	2.71693	1.10439	1.66915	4.52674	16.6971
ENSORLG00000015750	5.80893	14.86102	31.02358	10.24635	8.111974	5.55446	7.99345	2.73466	1.861142	24.73600118859	13.98483
ENSORLG00000015751	26.3133	94.0136	38.7043	67.8051	22.2581	44.6084	53.3826	7.27243	22.1375	11.843	33.5889
ENSORLG00000015752	8.45673	15.8203	50.9748	32.49	26.8892	5.678	9.39496	6.38725	1.52785	0.530915	9.27571
ENSORLG00000015753	223.865	129.105	117.074	507.385	221.32	245.859	298.339	63.2231	92.7777	113.315	215.555
ENSORLG00000015754	14.9169	7.43125	23.6547	24.13	10.7116	17.9609	10.8307	9.24881	29.4914	4.37969	67.6795
ENSORLG00000015755	2.11115	9.27788	1.6103	1.627	3.03436	2.67172	3.74084	0.520101	0.786049	0.0390037	2.39211
ENSORLG00000015756	5.81124	1.17095	12.2718	2.66751	0.0542582	0.0330025	0	0	14.0438	0.0642952	0.2385
ENSORLG00000015757	9.50009	42.0355	24.6688	14.1451	13.9248	7.02576	12.5964	6.46761	1.41756	0.573549	50.8945
ENSORLG00000015758	3.12364	39.1739	1.00869	0.584984	0.0529072	5.15172	0.0821355	0	0	1.63917	0.40123
ENSORLG00000015759	13.725	12.7886	4.03012	1.89661	1.97278	9.83547	0.110411	2.31406	19.5146	7.49851	4.92154
ENSORLG00000015760	0.512117	0.138505	1.865216	11.51721	0	0.562438	2.47905	0	0	0.011488	0.6146006
ENSORLG00000015761	32.1679	5.53354	28.041	7.80717	0.0394606	0	0	0	62.0568	0.0235505	0.347968
ENSORLG00000015762	1.39707	1.3742	48.556	6.82998	20.7304	10.7788	3.57104	0	0	12.582	163.621
ENSORLG00000015763	9.35449	50.9343	3.52704	26.8198	15.5844	6.10206	8.09767	2.13569	0.988239	0.750467	2.8748
ENSORLG00000015764	5.58272	9.27696	22.2107	13.2183	12.8603	8.83009	13.6457	7.33075	3.57772	17.344	14.5785
ENSORLG00000015765	5.05346	12.3477	6.09296	2.90372	7.59287	8.7746	3.96935	2.65223	4.44968	6.28007	9.99435
ENSORLG00000015766	0	4.86977	10.1334	0	0	0	0	0	0	0.0586444	0.49085
ENSORLG00000015767	9.58123	0.0666724	1.84256	15.3967	0	0	0.345343	0.171286	26.5227	0.0108838	0.432799
ENSORLG00000015768	1.27006	0.445424	22.2786	5.22154	7.31339	1.13177	2.8859	0.0664388	0	6.52292	84.1664
ENSORLG00000015769	6.41436	2.97075	3.8463	34.9767	14.7157	6.02784	17.023	1.87101	0.612817	1.59206	13.2884
ENSORLG00000015770	19.15778	0.838363	5.69393	0.193484	137.6204	0.148031	31.46875	119.8112	0.315497	0	0.176581
ENSORLG00000015771	6.00644	0.205882	5.12645	47.4896	6.35886	0.55787	8.18158	0.184144	0	6.80706	4.92907
ENSORLG00000015772	2.0228658	13.523736	3.49742449	2.559267	0.641908	3.903585292	0.474956	2.297827	0.12224280472098	0.0586881	1.0663100608118
ENSORLG00000015773	7.89007	41.0355	15.5168	20.0821	14.0968	12.0728	19.012	4.36933	3.05025	4.32618	27.3193
ENSORLG00000015774	6.63751	16.1229	1.34723	15.6584	9.52726	1.11622	28.4335	8.76937	0.310817	0.0846305	3.97524
ENSORLG00000015775	1.71392	4.33182	1.9954	9.13584	1.73095	1.95672	3.16639	0.861486	0.209289	0.0186944	0.62648
ENSORLG00000015776	0.769221	0	6.08046	1.28096	2.83556	0	0	0	0.270807	0	1.67811
ENSORLG00000015777	2.45507	0.135394	0.221404	21.6334	0	0	7.60394	0.0809193	0	0.0229831	2.39542
ENSORLG00000015778	10.20203	14.52277	9.20074	12.71749	10.3297	15.55693	10.32208	4.5186	9.06661	9.34215	18.73288
ENSORLG00000015779	10.4627	0	1.64392	1.50555	0	76.7273	0	7.88594	32.7969	0	1.83523
ENSORLG00000015780	4.604	10.2626	5.0497	8.4167	4.43555	4.30701	18.0218	8.18226	0.87779	3.33831	10.8393
ENSORLG00000015781	3.48939	4.65659	2.31132	2.14542	1.29464	3.48499	2.17864	0.5591	0.488507	31.7676	61.8696
ENSORLG00000015782	8.90098	0.158331	0.300786	0.243818	112.608	0.0357034	173.225	0.0627147	0.123936	0.00870556	0.147513
ENSORLG00000015784	45.3398	542.378	8.27721	2.7201	4.69671	38.567	21.0051	1.56822	62.3835	0	0.705825
ENSORLG00000015785	101.304	2.1428	12.4182	9.10909	4.95622	18.8999	13.8163	1.28337	1.55705	2.91146	24.8348
ENSORLG00000015786	5.26973	4.63195	14.1094	8.21298	5.76111	3.8697	10.7333	5.36142	1.48467	8.31725	1.1473
ENSORLG00000015787	79.4077	404.069	68.5552	137.833	83.2515	70.0884	95.5456	22.7368	5.98826	23.6262	66.0489
ENSORLG00000015788	20.3126	55.2458	10.0081	26.3971	18.3178	21.9766	31.7496	5.37752	3.28285	1.68305	35.4433
ENSORLG00000015789	86.7887	204.9672	185.9613	117.9101	87.292	90.4259	90.9955	33.6	54.4987	15.07348	180.2801
ENSORLG00000015790	3.18542	9.58319	14.6904	5.65153	4.46384	3.90879	2.14922	1.04776	0.351553	1.65433	19.6927
ENSORLG00000015791	3.88806	42.804	2.86786	0.135216	0.195606	6.3682	0.0759204	0	0.785729	0.0146744	0.370483
ENSORLG00000015792	22.1866	103.502	16.4206	44.7559	26.5277	25.539	76.3064	13.0532	7.23195	5.80312	29.224
ENSORLG00000015793	6.06015	24.7654	22.9742	10.5953	7.16434	6.33364	4.15361	1.77189	1.8052	3.72426	38.6062
ENSORLG00000015794	2.01041	14.865	17.7646	9.34958	4.01495	3.04738	7.83873	1.14799	1.00791	2.63387	5.60902
ENSORLG00000015795	3.616402	1.10174	3.48491	2.98951	1.84025	0	1.846351	0.282645	3.725356	0.2601744	26.06196
ENSORLG00000015796	6.14437	15.5874	5.09836	12.3762	5.24021	15.1813	0.863974	12.6565	1.25472	0.70864	20.657
ENSORLG00000015797	5.98338	21.4615	14.6694	17.1947	8.47602	8.95985	4.74898	3.85431	1.02944	0.424293	4.74222
ENSORLG00000015798	0.544352	0.0542211	0.0441487	0.208733	0	0	0	0	0.0254674	0.0268446	1.51583
ENSORLG00000015799	2.20224	8.82228	2.98677	6.20756	3.18559	8.26312	0.810736	5.20118	0.530067	0.800803	14.915
ENSORLG00000015800	1.936634	5.578	3.346496	1.524945	0.540204	1.52517	0.137778	0.11786	0.55592	4.5812	10.95177
ENSORLG00000015802	429.5364	1.526309	12.169468	4.831873	52.01538349	7.4158233	0.241153	0.794162	775.55196	0.0477967	1.0041868
ENSORLG00000015803	12.8702	54.1013	11.9542	22.2006	16.2694	17.3038	24.6506	5.69385	2.69175	3.5751	46.9728
ENSORLG00000015804	2.73566	7.72218	0.616913	0.599875	0.11366	0.148031	0.705926	0.0433758	0.1341298	1.003987	2.670376
ENSORLG00000015805	0.781035	6.46624	0.463881	0.125606	1.73675	0.0183671	0.0469113	0.0161131	0.0127435	0.0266556	14.5233
ENSORLG00000015806	3.37393	16.9233	10.2813	8.49348	6.96596	4.90948	5.03912	2.01006	0.659031	1.33522	36.9092
ENSORLG00000015807	9.56111	58.2822	18.279	24.8586	13.1543	13.3158	15.3232	5.91362	2.62571	3.57899	30.873
ENSORLG00000015808	2.74699	2.16619	6.11794	23.751	10.9313	12.1501	31.6724	8.5646	0.618469	1.11965	7.65101
ENSORLG00000015809	2.51774	5.21941	4.25294	2.25935	1.54735	1.25737	1.16974	0.21059	0.143582	0	4.05296
ENSORLG00000015810	7.59561	6.17164	12.8171	28.3509	20.1259	25.6164	3.70339	1.49156	3.07044	0.94884	26.75
ENSORLG00000015811	0	0	0.0405333	0.575129	0.0276873	0.033682	0	0.0295781	0.0935285	0.123074	1.66931
ENSORLG00000015812	3.32046	4.39223	16.3946	5.9654	4.36788	3.79736	4.92427	0.94665	1.49539	18.3838	22.4065
ENSORLG00000015813	2.07532	0.386379	42.2128	8.11427	15.5578	1.57153	2.89315	0.0769382	0.12145	10.0335	51.6269
ENSORLG00000015814	5.84348	16.7474	0.211238	0.265623	0.0960576	0	0.0745662	0	0.0812277	0	0.363793
ENSORLG00000015815	2.37099	16.6632	11.2706	3.60871	4.75673	0.964338	0.703541	0.120929	0.229474	0.990524	128.412
ENSORLG00000015816	0.553722	0.917792	17.3727	2.04709	4.03427	0.310769	1.66488	0.0546822	0.0863824	6.8587	64.0642
ENSORLG00000015817	169.953	1143.118	95.0963	13.52265	9.52252	74.65533	10.08874	7.49127	13.3044	2.331327	212.2826
ENSORLG00000015818	12.1367	2.6054	0.194699	118.837	18.2217	8.5331	53.6535	1.85435	0.673649	0.208175	5.95797
ENSORLG00000015819	5.95158	11.6727	11.502	11.6659	5.32385	5.81729	5.46829	2.77476	3.78188	20.3035	24.0053
ENSORLG00000015820	6.57066	5.86045	0.873157	0.136259	0	0	0	0	16.7849	0	0.885131
ENSORLG00000015821	4.48454	22.8499	4.44408	3.45336	1.22871	6.96145	0.894292	3.98314	0.162245	0.0343521	1.565261
ENSORLG00000015822	8.96596	0.341528	12.25459	0.117437	111.909	0.0990076	6.4604	3.54134	0.234315	2.99273	1.02988
ENSORLG00000015823	1.91948	1.03956	0.106217	1.99673	0.0723371	0	0	0	0.612717	0	2.38897
ENSORLG00000015824	6.87914	7.28079	10.0836	18.3573	12.743	6.94086	3.2958	1.03888	2.37546	14.2217	195.51
ENSORLG00000015825	74.3795	105.684	181.673	103.633	71.6462	53.6508	90.2616	31.049	73.2204	22.9209	133.602
