Ens.ID	TPM.testis	TPM.heart	TPM.brain	TPM.muscle	TPM.colon	TPM.lung	TPM.spleen	TPM.liver	TPM.kidney
ENSGALG00000002702	164.438792	10.951926	22.996649	15.816881	23.509503	40.0562	45.668028	12.573048	18.066226
ENSGALG00000002703	75.124022	23.20354	30.739513	23.47114	37.515389	32.665809	42.914847	27.658825	26.416719
ENSGALG00000002704	7.472905	48.566909	9.866883	0.506395	8.687648	51.995925	19.67266	4.833844	2.880391
ENSGALG00000002705	58.620924	42.142551	181.324636	129.60306	133.734911	62.040205	23.428687	195.546199	104.983311
ENSGALG00000002706	12.651472	0.633401	3.476803	10.166568	8.553709	11.185279	13.406432	3.30049	7.489876
ENSGALG00000002707	83.677651	0.795433	54.69707	0.023975	2.64324	4.426101	4.206366	5.554861	1.754315
ENSGALG00000002708	18.925722	0.581438	403.169036	451.443104	7.667402	6.548314	1.876957	0.672368	2.77437
ENSGALG00000002709	22.54398	3.545729	19.192844	6.37188	80.002814	85.344348	43.366055	27.342526	35.849191
ENSGALG00000002710	41.828124	2.677255	25.635799	7.496622	98.415531	64.43242	43.077074	16.623217	18.816333
ENSGALG00000002712	6.635922	0.61749	26.484518	3.245711	54.078723	17.407418	16.590728	3.669606	1.731021
ENSGALG00000002714	21.319324	0.042595	7.384732	0	0.658386	0.910831	0.0724	0.119574	0.765702
ENSGALG00000002715	33.160269	5.370358	45.147172	11.993942	34.54859	48.974861	121.886342	16.843159	17.097102
ENSGALG00000002716	101.490772	5.161011	21.035149	19.432474	19.190414	19.83682	12.824064	15.212216	25.551942
ENSGALG00000002719	11.293652	2.924477	26.576282	8.368691	23.783221	26.130947	22.788388	6.414481	11.89354
ENSGALG00000002720	0.314904	0.027381	0.240642	0	12.910082	4.864272	0	0.019597	0.912606
ENSGALG00000002722	13.498807	11.459038	2.168077	1.217773	10.261528	47.909485	19.57723	160.364299	9.162959
ENSGALG00000002723	19.549231	0.941595	15.989232	5.05417	12.247584	15.862605	20.302469	7.055406	6.175172
ENSGALG00000002725	19.378048	12.874881	26.05449	5.69346	62.901279	22.359073	27.539238	34.588987	10.299224
ENSGALG00000002726	294.012905	7.154682	30.426314	63.396616	7.99672	23.273974	20.65983	2.265007	7.490036
ENSGALG00000002728	9.942436	0.210879	15.927004	15.350465	2.948835	7.30641	2.589197	0.229263	0.283589
ENSGALG00000002729	42.338982	0.46128	4.455747	3.522176	6.706636	7.496296	2.737454	3.769281	2.809956
ENSGALG00000002732	7.358697	4.298993	17.87023	8.946308	6.604285	4.992947	4.297021	3.215559	4.361539
ENSGALG00000002734	123.216569	8.362707	80.995073	26.489302	43.230999	51.869781	76.392484	40.523683	37.383791
ENSGALG00000002735	28.136761	7.9789	26.852618	11.049907	18.455907	19.14562	23.498565	8.152186	8.677705
ENSGALG00000002736	5.59794	0	0.025394	0	0.087567	0.028414	0.067361	0.027928	0.06459
ENSGALG00000002739	18.245457	1.952304	29.49279	10.491642	13.169221	26.457251	20.834543	8.374537	12.015284
ENSGALG00000002740	11.791274	0.671544	89.684738	0	1.65587	2.332653	1.639932	8.962553	4.759457
ENSGALG00000002742	15.532953	0.06855	37.216715	0	0.241168	1.715371	0.403826	0.080366	1.317014
ENSGALG00000002744	21.162247	0.168271	10.021272	0	0.15059	3.339269	0.795145	0.614442	1.071422
ENSGALG00000002745	28.904434	6.201957	98.618547	17.348918	69.666915	78.339229	102.595704	36.762555	33.036607
ENSGALG00000002746	14.252344	1.24329	54.704448	7.818173	13.199039	15.964388	19.267386	5.821033	8.160285
ENSGALG00000002747	27.299425	2.25559	46.018792	5.566286	16.926262	32.998957	32.776098	153.446818	8.189962
ENSGALG00000002749	35.375602	20.827885	27.595488	8.479652	30.355993	13.385469	14.755737	10.481284	7.504441
ENSGALG00000002750	33.685357	4.591283	147.081235	30.726017	48.551585	70.034905	21.514474	29.892687	51.183812
ENSGALG00000002752	2.657461	0.283152	0.266301	0	0.506312	0.941412	0.532703	0.037902	0.213227
ENSGALG00000002755	16.546608	0.438531	1.723617	0.332179	2.475171	2.311129	2.632273	1.130122	1.310951
ENSGALG00000002756	1.120171	37.637867	82.947825	0	1.322445	0.975768	17.923391	0.051728	1.853908
ENSGALG00000002759	14.074735	0.359058	5.00249	5.277478	7.429538	12.828935	4.350568	0.305923	1.292064
ENSGALG00000002761	23.606264	2.825797	9.08331	4.447838	10.630735	51.47038	28.416079	7.603032	8.994266
ENSGALG00000002762	12.014142	0.374729	17.453796	9.701422	5.469114	18.756818	23.074854	5.252339	5.287092
ENSGALG00000002763	16.869089	23.467682	5.553855	14.924178	2.503225	22.905411	33.555919	72.629184	1.00615
ENSGALG00000002764	69.580043	17.359265	574.519729	21.905625	35.356638	136.632622	63.004063	13.291559	13.402013
ENSGALG00000002765	44.426687	2.73498	42.86675	24.443551	41.569203	50.370275	49.733422	51.282418	43.558807
ENSGALG00000002766	14.334566	0.011528	0.135331	0	1.299784	1.814756	4.010876	0.175798	0.100684
ENSGALG00000002769	42.565953	3.439792	54.733394	3.163885	17.708075	16.151692	27.528042	6.961052	16.353923
ENSGALG00000002771	20.37442	117.839784	9.85676	174.466138	1575.72193	568.954293	742.398625	53.313833	33.662704
ENSGALG00000002773	111.436767	38.182978	67.11277	75.318836	100.0031	98.098099	114.248235	67.199556	53.151964
ENSGALG00000002774	87.66387	31.218294	427.35143	62.130167	153.515835	208.15268	120.133441	72.928824	117.298658
